date,ticker,sector,predicted_return,predicted_probability,technical_score,fundamental_score,risk_score,final_signal,rank,forward_return
2026-02-04,AMZN,Consumer Discretionary,-0.03315533177712325,0.392486977283637,0.8,0.7,0.9,0.4431217443209093,8.0,0.14218859473893253
2026-02-04,TSLA,Consumer Discretionary,-0.01972499218852669,0.44039385697217703,0.2,0.3125,0.4,0.4425984642430443,9.0,0.19470433095663742
2026-02-04,XOM,Energy,-0.027046790974052937,0.40640433308815366,0.1,0.675,0.1,0.36160108327203844,10.0,-0.032933493532029234
2026-02-05,MSFT,Technology,-0.005939376503162071,0.4876221294442548,0.7,0.375,0.7,0.6869055323610636,1.0,-0.06972942515530511
2026-02-05,NVDA,Technology,-0.009165015595264583,0.45093703506365646,0.6,0.7375,0.5,0.6852342587659142,2.0,-0.060276920005185364
2026-02-05,AAPL,Technology,-0.020972548853687524,0.4018129476096451,0.9,0.3875,0.8,0.5579532369024114,3.0,-0.028022120205240975
2026-02-05,META,Technology,-0.01995343563143638,0.5401255822573963,0.4,0.5375,0.2,0.547531395564349,4.0,0.013858033966690497
2026-02-05,JPM,Financials,-0.021308137776114434,0.4877457295259777,0.3,0.5625,1.0,0.5394364323814944,5.0,-0.006604043759870226
2026-02-05,TSLA,Consumer Discretionary,-0.01887720614054713,0.4489481585624109,0.2,0.3125,0.4,0.5147370396406027,6.0,0.27015773032671864
2026-02-05,JNJ,Healthcare,-0.02721403835696344,0.3503183368963521,0.8,0.725,0.6,0.477579584224088,7.0,0.0537398415786936
2026-02-05,AMZN,Consumer Discretionary,-0.030377435829060738,0.39190295817570536,1.0,0.7,0.9,0.4629757395439263,8.0,0.10453361752372015
2026-02-05,XOM,Energy,-0.02589865831300381,0.41104773306332965,0.1,0.675,0.1,0.3977619332658324,9.0,-0.007839079696921103
2026-02-05,GOOGL,Technology,-0.028816546093350943,0.458021900951329,0.5,0.48750000000000004,0.3,0.3620054752378322,10.0,-0.02451968738193644
2026-02-06,NVDA,Technology,-0.010389865034743685,0.4435126455910715,0.7,0.7375,0.5,0.7283781613977679,1.0,-0.023203206535046372
2026-02-06,MSFT,Technology,-0.011959429602791357,0.4688499152758546,0.5,0.375,0.6,0.6172124788189637,2.0,-0.04616016365086473
2026-02-06,AAPL,Technology,-0.016779099691818254,0.42395905500675723,0.6,0.3875,0.8,0.5684897637516892,3.0,-0.0033243126838026216
2026-02-06,JPM,Financials,-0.021821196861363967,0.48497651044353146,0.3,0.5625,1.0,0.5387441276108829,4.0,0.010157950478208999
2026-02-06,TSLA,Consumer Discretionary,-0.012376272446647036,0.46843570905288984,0.2,0.3125,0.4,0.5196089272632225,5.0,0.25383231675889695
2026-02-06,AMZN,Consumer Discretionary,-0.030439068174249746,0.3930589108451653,1.0,0.7,0.9,0.4982647277112913,6.0,0.10995751656408825
2026-02-06,JNJ,Healthcare,-0.02801292825998783,0.3511169756930117,0.8,0.725,0.7,0.4877792439232529,7.0,0.04808280879943405
2026-02-06,XOM,Energy,-0.018801178442162482,0.4289156053962248,0.1,0.675,0.1,0.4722289013490562,8.0,0.06901298868038785
2026-02-06,META,Technology,-0.022026180547863927,0.5391647179406358,0.4,0.5375,0.2,0.44229117948515895,9.0,-0.029099542675468548
2026-02-06,GOOGL,Technology,-0.03201664643012405,0.4380125990436417,0.9,0.48750000000000004,0.3,0.3620031497609104,10.0,-0.07201911147101447
2026-02-09,NVDA,Technology,-0.013592882270243056,0.42797925717378427,0.7,0.7375,0.6,0.6994948142934461,1.0,-0.01678538852882283
2026-02-09,MSFT,Technology,-0.014347145472574657,0.4487904974762462,0.6,0.375,0.7,0.5971976243690614,2.0,-0.11541472953739129
2026-02-09,TSLA,Consumer Discretionary,-0.011276040969057561,0.4653420190745169,0.2,0.3125,0.4,0.5888355047686292,3.0,0.2342465712210462
2026-02-09,JNJ,Healthcare,-0.029637083957284045,0.3263382888177762,0.9,0.725,0.9,0.5115845722044441,4.0,0.03122967701613355
2026-02-09,JPM,Financials,-0.024472736457070106,0.4709594913733834,0.4,0.5625,1.0,0.5102398728433458,5.0,-0.022061301901441732
2026-02-09,XOM,Energy,-0.016978574377510026,0.4306424218771691,0.1,0.675,0.1,0.5076606054692923,6.0,0.02895634248107104
2026-02-09,AAPL,Technology,-0.017203552548446854,0.4252403260732918,0.5,0.3875,0.5,0.49381008151832295,7.0,0.019317499441482422
2026-02-09,AMZN,Consumer Discretionary,-0.031945254884483555,0.38394670060553204,1.0,0.7,0.8,0.485986675151383,8.0,0.10029773425480193
2026-02-09,META,Technology,-0.019509865366859745,0.5468642615662219,0.3,0.5375,0.3,0.4792160653915555,9.0,0.008147587576658566
2026-02-09,GOOGL,Technology,-0.03520611518430857,0.4320842353456137,0.8,0.48750000000000004,0.2,0.3405210588364035,10.0,-0.08240323772334346
2026-02-10,NVDA,Technology,-0.012450532297522106,0.4297125399615698,0.7,0.7375,0.7,0.7099281349903923,1.0,-0.03415842951639203
2026-02-10,AAPL,Technology,-0.006035478779951387,0.47334222140286647,0.3,0.3875,0.8,0.6558355553507167,2.0,0.060656103073158496
2026-02-10,JPM,Financials,-0.020194543909772406,0.4826340508176257,0.4,0.5625,1.0,0.5831585127044064,3.0,-0.03973991307514746
2026-02-10,META,Technology,-0.017551608349742127,0.5537165442332734,0.6,0.5375,0.3,0.5809291360583183,4.0,0.02242266698104256
2026-02-10,TSLA,Consumer Discretionary,-0.0135291520699255,0.4474618720883999,0.2,0.3125,0.6,0.5343654680220999,5.0,0.2316358367251603
2026-02-10,JNJ,Healthcare,-0.032336304035893916,0.31170412460501395,0.9,0.725,0.9,0.5079260311512536,6.0,0.010314214707797031
2026-02-10,MSFT,Technology,-0.0224414603812417,0.42603897873855406,0.5,0.375,0.5,0.4565097446846385,7.0,-0.08654827084672723
2026-02-10,AMZN,Consumer Discretionary,-0.034167116527698625,0.3654787647817205,1.0,0.7,0.4,0.4063696911954301,8.0,0.0624397882920511
2026-02-10,XOM,Energy,-0.025452862840206904,0.39284828038701664,0.1,0.675,0.1,0.3932120700967542,9.0,-0.008368576751907386
2026-02-10,GOOGL,Technology,-0.03287126148846598,0.4416078870448366,0.8,0.48750000000000004,0.2,0.3779019717612092,10.0,-0.07206272972537331
2026-02-11,NVDA,Technology,-0.005984210909635869,0.45590257145345564,0.6,0.7375,0.6,0.696475642863364,1.0,-0.013222959156287795
2026-02-11,AAPL,Technology,-0.00559676720481528,0.47377333354211815,0.4,0.3875,0.9,0.6759433333855295,2.0,0.0667909785993075
2026-02-11,JPM,Financials,-0.022084074087897067,0.48439566658675254,0.3,0.5625,1.0,0.573598916646688,3.0,-0.025976735095272208
2026-02-11,TSLA,Consumer Discretionary,-0.0148060390569893,0.4457746228479086,0.2,0.3125,0.7,0.5439436557119771,4.0,0.2438289603666668
2026-02-11,MSFT,Technology,-0.019771643615212595,0.4403116602608614,0.5,0.375,0.4,0.5200779150652153,5.0,-0.05068750230258412
2026-02-11,META,Technology,-0.023236388951136867,0.5309204964998008,0.7,0.5375,0.2,0.5052301241249502,6.0,0.07234962549471069
2026-02-11,GOOGL,Technology,-0.02390552781665911,0.46959113036899075,0.8,0.48750000000000004,0.3,0.4648977825922477,7.0,-0.06862251477108461
2026-02-11,AMZN,Consumer Discretionary,-0.03300240763898319,0.36988239501458253,1.0,0.7,0.5,0.45247059875364554,8.0,0.06703674728401188
2026-02-11,JNJ,Healthcare,-0.03311648668620649,0.3121182847812242,0.9,0.725,0.8,0.42802957119530605,9.0,0.0644565425595911
2026-02-11,XOM,Energy,-0.028070060959399547,0.3776839739167261,0.1,0.675,0.1,0.35442099347918155,10.0,-0.01511836549113088
2026-02-12,NVDA,Technology,-0.001713632153443929,0.4686103130664982,0.6,0.7375,0.7,0.7446525782666246,1.0,-0.008410682306259298
2026-02-12,AAPL,Technology,-0.004548433686864668,0.4780046048809768,0.2,0.3875,0.9,0.6220011512202442,2.0,0.09020391799582872
2026-02-12,JPM,Financials,-0.020706930067922374,0.480026931367305,0.4,0.5625,1.0,0.5825067328418262,3.0,-0.03582220218279386
2026-02-12,TSLA,Consumer Discretionary,-0.009366010619018343,0.4626779835496669,0.3,0.3125,0.8,0.5681694958874166,4.0,0.1717533285073809
2026-02-12,MSFT,Technology,-0.016812587401285904,0.44068808156124517,0.5,0.375,0.5,0.5301720203903113,5.0,-0.08476023277595013
2026-02-12,META,Technology,-0.020808515553446788,0.5377604029732772,0.8,0.5375,0.2,0.5169401007433193,6.0,0.07509714978785809
2026-02-12,JNJ,Healthcare,-0.026976522605990996,0.32783863791706547,0.9,0.725,0.6,0.48195965947926633,7.0,0.08802938551689254
2026-02-12,GOOGL,Technology,-0.021299672010648453,0.48320536385614354,0.7,0.48750000000000004,0.3,0.45830134096403585,8.0,-0.06801868705445024
2026-02-12,AMZN,Consumer Discretionary,-0.03279781064138981,0.3692188932995646,1.0,0.7,0.4,0.4073047233248912,9.0,0.02246555319046828
2026-02-12,XOM,Energy,-0.030938333215616926,0.3718838684388547,0.1,0.675,0.1,0.3179709671097137,10.0,0.05077776402586642
2026-02-13,NVDA,Technology,-0.002095841009867339,0.46473665731621944,0.5,0.7375,0.9,0.7536841643290549,1.0,-0.04522999382486037
2026-02-13,GOOGL,Technology,-0.012183888557402552,0.517468911843816,0.8,0.48750000000000004,0.3,0.616867227960954,2.0,-0.05833793342980642
2026-02-13,TSLA,Consumer Discretionary,-0.011072754742743387,0.4575528047994791,0.2,0.3125,0.8,0.5918882011998698,3.0,0.17038411074673765
2026-02-13,META,Technology,-0.01964075064785207,0.5409496448816147,0.9,0.5375,0.2,0.5277374112204036,4.0,0.09908055936624649
2026-02-13,MSFT,Technology,-0.013675824080090248,0.4556065651825276,0.4,0.375,0.4,0.5139016412956319,5.0,-0.08874489590134216
2026-02-13,JNJ,Healthcare,-0.02212979132445172,0.34825057641816276,0.7,0.725,0.7,0.5120626441045407,6.0,0.09750468012337987
2026-02-13,JPM,Financials,-0.025328099606629635,0.4573619033547799,0.6,0.5625,1.0,0.49184047583869495,7.0,-0.057963531655322975
2026-02-13,AAPL,Technology,-0.01441425292186463,0.4332205187342665,0.3,0.3875,0.6,0.48580512968356665,8.0,0.09628620426036272
2026-02-13,AMZN,Consumer Discretionary,-0.030863450986936845,0.3685401294712564,1.0,0.7,0.5,0.4521350323678141,9.0,0.028103401705879216
2026-02-13,XOM,Energy,-0.03472119099781005,0.3682017908755284,0.1,0.675,0.1,0.2820504477188821,10.0,-0.013745485973043703
2026-02-16,NVDA,Technology,-0.0001229736257265775,0.47507694806984024,0.4,0.7375,0.8,0.7362692370174602,1.0,-0.0429450189073759
2026-02-16,TSLA,Consumer Discretionary,-0.008699920517714869,0.45583063407323793,0.2,0.3125,0.9,0.6014576585183095,2.0,0.152884437848247
2026-02-16,META,Technology,-0.01757453344643821,0.5477537743045896,0.9,0.5375,0.2,0.5994384435761474,3.0,0.09773549142185178
2026-02-16,MSFT,Technology,-0.01501629134419037,0.45145715017437216,0.5,0.375,0.5,0.5678642875435931,4.0,-0.11173579421057123
2026-02-16,GOOGL,Technology,-0.019920861868898118,0.48500708233203493,0.8,0.48750000000000004,0.4,0.5487517705830087,5.0,-0.051802884020109574
2026-02-16,JNJ,Healthcare,-0.023022253061345435,0.349574382766732,0.6,0.725,0.7,0.537393595691683,6.0,0.06220388075945338
2026-02-16,JPM,Financials,-0.0244222987865782,0.456462313674225,0.7,0.5625,1.0,0.5366155784185562,7.0,-0.09780334847575345
2026-02-16,AMZN,Consumer Discretionary,-0.027772964193520794,0.38654003477592863,1.0,0.7,0.6,0.501635008693982,8.0,0.031093030599717686
2026-02-16,AAPL,Technology,-0.02849619675809774,0.3706641555931014,0.3,0.3875,0.3,0.3001660388982754,9.0,0.04355747981128455
2026-02-16,XOM,Energy,-0.042038030337980814,0.345775953194397,0.1,0.675,0.1,0.2764439882985993,10.0,-0.035652853932573114
2026-02-17,NVDA,Technology,0.0035736520190149113,0.5028128189157887,0.2,0.7375,0.9,0.7332032047289471,1.0,-0.013074888472635826
2026-02-17,TSLA,Consumer Discretionary,-0.009909604170034008,0.45103175822549335,0.3,0.3125,0.8,0.6002579395563734,2.0,0.1410791221585712
2026-02-17,META,Technology,-0.015481885132209985,0.5499778348456246,0.9,0.5375,0.2,0.5999944587114061,3.0,0.09651824610120507
2026-02-17,MSFT,Technology,-0.012636538161254368,0.47227653345370424,0.7,0.375,0.5,0.593069133363426,4.0,-0.11329060096693033
2026-02-17,AMZN,Consumer Discretionary,-0.022676864007761484,0.4108599064857647,1.0,0.7,0.6,0.5777149766214411,5.0,0.06321220397017613
2026-02-17,GOOGL,Technology,-0.021712325725943026,0.48277262388182485,0.8,0.48750000000000004,0.4,0.5481931559704563,6.0,-0.04855743843136484
2026-02-17,JPM,Financials,-0.025214676551606682,0.45650328552722935,0.6,0.5625,1.0,0.4916258213818073,7.0,-0.07611138167266707
2026-02-17,JNJ,Healthcare,-0.02975407317755671,0.32854799857401784,0.5,0.725,0.7,0.4171369996435045,8.0,0.06034741155292611
2026-02-17,AAPL,Technology,-0.022871647868557235,0.3931740668574622,0.4,0.3875,0.3,0.38579351671436557,9.0,0.07995967283305982
2026-02-17,XOM,Energy,-0.043618544302702365,0.34645069247057403,0.1,0.675,0.1,0.27661267311764354,10.0,-0.04222662372180652
2026-02-18,NVDA,Technology,-0.0010497383413317287,0.48356113382046206,0.2,0.7375,0.9,0.7283902834551156,1.0,-0.0006253113804776111
2026-02-18,META,Technology,-0.011323385271630654,0.5724391555959266,0.9,0.5375,0.3,0.6856097888989817,2.0,0.10670249141788046
2026-02-18,AMZN,Consumer Discretionary,-0.020588695652293112,0.41430306982583964,1.0,0.7,0.7,0.6235757674564598,3.0,0.04896368784546201
2026-02-18,MSFT,Technology,-0.015372617551418935,0.4859201623872512,0.4,0.375,0.5,0.5664800405968128,4.0,-0.1153352382953069
2026-02-18,TSLA,Consumer Discretionary,-0.020301398017815733,0.4187390438823652,0.7,0.3125,0.8,0.5621847609705912,5.0,0.09446088420455068
2026-02-18,GOOGL,Technology,-0.024848673222368958,0.4810958671957269,0.8,0.48750000000000004,0.4,0.5127739667989317,6.0,-0.06715113144934426
2026-02-18,JPM,Financials,-0.02743020832175965,0.4635670872166826,0.5,0.5625,1.0,0.4833917718041706,7.0,-0.08478629082587563
2026-02-18,AAPL,Technology,-0.02668138080692952,0.39014788701829917,0.6,0.3875,0.2,0.3950369717545748,8.0,0.07549339176191805
2026-02-18,JNJ,Healthcare,-0.036164244727789,0.3209921312901711,0.3,0.725,0.6,0.3852480328225428,9.0,0.06706524133490777
2026-02-18,XOM,Energy,-0.042737308277816605,0.36063532538928894,0.1,0.675,0.1,0.2801588313473222,10.0,-0.07123316654693379
2026-02-19,META,Technology,0.00037663320669944697,0.59237220669735,0.9,0.5375,0.7,0.7655930516743374,1.0,0.09078693104798985
2026-02-19,NVDA,Technology,-0.005742782508192889,0.4674234009951559,0.4,0.7375,0.9,0.709355850248789,2.0,0.02144544009912419
2026-02-19,AMZN,Consumer Discretionary,-0.013272940088990498,0.4421779639451143,1.0,0.7,0.8,0.6755444909862784,3.0,0.07014975423187808
2026-02-19,JPM,Financials,-0.026333176451398946,0.4667066936959234,0.5,0.5625,1.0,0.5541766734239808,4.0,-0.09322898159582516
2026-02-19,MSFT,Technology,-0.011731008667441698,0.5055589510543387,0.3,0.375,0.4,0.5513897377635847,5.0,-0.1386449334030747
2026-02-19,GOOGL,Technology,-0.0181932603539343,0.49945582388208165,0.6,0.48750000000000004,0.3,0.5223639559705204,6.0,-0.06464398777405522
2026-02-19,AAPL,Technology,-0.02715196403688725,0.3868357439624512,0.7,0.3875,0.2,0.4042089359906128,7.0,0.09641718817716272
2026-02-19,TSLA,Consumer Discretionary,-0.029293620371393263,0.3823315164385021,0.8,0.3125,0.5,0.3930828791096255,8.0,0.05562557254256406
2026-02-19,JNJ,Healthcare,-0.0404440627630096,0.3117546656783962,0.2,0.725,0.6,0.37293866641959905,9.0,0.03870183615041389
2026-02-19,XOM,Energy,-0.050214575137948435,0.3501382518753674,0.1,0.675,0.1,0.2775345629688419,10.0,-0.07405524000698849
2026-02-20,META,Technology,0.003685023568765774,0.6021813234212262,0.9,0.5375,0.9,0.7880453308553065,1.0,0.06539551617944417
2026-02-20,NVDA,Technology,-0.006975526111751616,0.46922067089873054,0.3,0.7375,0.6,0.6698051677246828,2.0,0.11408352289650647
2026-02-20,AMZN,Consumer Discretionary,-0.014539493072602041,0.42957322464449227,1.0,0.7,0.8,0.637393306161123,3.0,0.056970539690335276
2026-02-20,GOOGL,Technology,-0.01414363343917698,0.5099667983397574,0.7,0.48750000000000004,0.3,0.5699916995849393,4.0,-0.042918294568727644
2026-02-20,MSFT,Technology,-0.013315055540736863,0.49487717150927657,0.4,0.375,0.4,0.5587192928773191,5.0,-0.12469658342017298
2026-02-20,JPM,Financials,-0.026379494214656622,0.47165510043914555,0.5,0.5625,1.0,0.5204137751097864,6.0,-0.07706118820122387
2026-02-20,TSLA,Consumer Discretionary,-0.02620150418901101,0.39409703859626266,0.6,0.3125,0.7,0.4660242596490657,7.0,0.0858595406285263
2026-02-20,AAPL,Technology,-0.026748562077249925,0.39151349529686336,0.8,0.3875,0.2,0.38037837382421585,8.0,0.11499715669812871
2026-02-20,JNJ,Healthcare,-0.043236569681703856,0.3068084247188905,0.2,0.725,0.5,0.3617021061797226,9.0,0.03054359501192505
2026-02-20,XOM,Energy,-0.05967256771025829,0.31861847078537064,0.1,0.675,0.1,0.2696546176963427,10.0,-0.11803832137354586
2026-02-23,META,Technology,0.00018388465744844165,0.5977886719956907,0.9,0.5375,0.9,0.7869471679989226,1.0,0.0438589204912212
2026-02-23,NVDA,Technology,-0.001861519607971267,0.4882064716767878,0.1,0.7375,0.4,0.634551617919197,2.0,0.19918174628056207
2026-02-23,AMZN,Consumer Discretionary,-0.022148274644674552,0.4061306586064385,1.0,0.7,0.8,0.6315326646516095,3.0,0.04714489850640757
2026-02-23,GOOGL,Technology,-0.009428572298784466,0.5281685352461989,0.7,0.48750000000000004,0.3,0.5745421338115497,4.0,-0.03874624347788291
2026-02-23,MSFT,Technology,-0.00922302933944725,0.5085935253360307,0.4,0.375,0.5,0.5721483813340077,5.0,-0.07121429929065115
2026-02-23,JPM,Financials,-0.0236959280685722,0.4809299269952861,0.5,0.5625,1.0,0.5577324817488215,6.0,-0.11224262032630161
2026-02-23,TSLA,Consumer Discretionary,-0.024750753025549077,0.39567972671636065,0.8,0.3125,0.7,0.45141993167909017,7.0,0.08098473397896089
2026-02-23,JNJ,Healthcare,-0.04078220511595825,0.3043161891598113,0.3,0.725,0.6,0.38107904728995284,8.0,0.005050047985146744
2026-02-23,AAPL,Technology,-0.024956627139177137,0.40742098772027435,0.6,0.3875,0.2,0.3643552469300686,9.0,0.11903702023606266
2026-02-23,XOM,Energy,-0.0576337653269119,0.32448389665333877,0.2,0.675,0.1,0.2811209741633347,10.0,-0.12123970667422013
2026-02-24,META,Technology,0.0033719300823868313,0.6108578061382951,0.8,0.5375,0.9,0.7802144515345738,1.0,0.03189421469243614
2026-02-24,NVDA,Technology,-0.005281951888237566,0.4701208579873332,0.1,0.7375,0.4,0.6300302144968334,2.0,0.20461196929226966
2026-02-24,AMZN,Consumer Discretionary,-0.01642206396802986,0.42875898587598577,1.0,0.7,0.7,0.6271897464689964,3.0,0.017262601528242216
2026-02-24,GOOGL,Technology,-0.01032421464054212,0.5285318763195276,0.5,0.48750000000000004,0.2,0.5796329690798819,4.0,-0.029642878450661825
2026-02-24,JPM,Financials,-0.02230594218479858,0.4873160265449999,0.6,0.5625,1.0,0.56932900663625,5.0,-0.1033493012086576
2026-02-24,MSFT,Technology,-0.012078650463875957,0.49243779599703946,0.3,0.375,0.8,0.5531094489992598,6.0,-0.025137250772353292
2026-02-24,AAPL,Technology,-0.027979871686553172,0.4026278596774498,0.7,0.3875,0.3,0.4181569649193625,7.0,0.1303254383395016
2026-02-24,TSLA,Consumer Discretionary,-0.028028759890378542,0.37442377037744684,0.9,0.3125,0.5,0.4011059425943617,8.0,0.06942438744514345
2026-02-24,JNJ,Healthcare,-0.03747424649737147,0.31360328933868215,0.4,0.725,0.6,0.3934008223346705,9.0,0.012009479417748548
2026-02-24,XOM,Energy,-0.05419066968367055,0.33819704397554984,0.2,0.675,0.1,0.2845492609938875,10.0,-0.103766691842192
2026-02-25,META,Technology,0.0018401475816253877,0.5995679567484408,0.8,0.5375,0.9,0.7773919891871103,1.0,0.0277659904119254
2026-02-25,NVDA,Technology,-0.0021166041809785657,0.48135772791330894,0.1,0.7375,0.8,0.6728394319783273,2.0,0.21073825137014301
2026-02-25,AMZN,Consumer Discretionary,-0.025563969281590875,0.403918041854925,0.9,0.7,0.4,0.5809795104637312,3.0,0.046071391579830534
2026-02-25,JPM,Financials,-0.027129176803734195,0.4733729908581194,0.6,0.5625,1.0,0.5658432477145299,4.0,-0.0865724294214999
2026-02-25,GOOGL,Technology,-0.010542004634071817,0.5356513188548352,0.3,0.48750000000000004,0.2,0.5614128297137089,5.0,-0.0006232254975501172
2026-02-25,MSFT,Technology,-0.01566390013471692,0.48122666452536267,0.2,0.375,0.5,0.5103066661313407,6.0,0.008773951158435489
2026-02-25,TSLA,Consumer Discretionary,-0.031791138482275015,0.3590754329003329,1.0,0.3125,0.7,0.42726885822508326,7.0,0.05015072499599027
2026-02-25,AAPL,Technology,-0.031027960607530804,0.40353251303523463,0.7,0.3875,0.3,0.41838312825880863,8.0,0.10027320681590601
2026-02-25,JNJ,Healthcare,-0.04369520179766182,0.3023752889084159,0.5,0.725,0.6,0.40059382222710394,9.0,0.034689428548643875
2026-02-25,XOM,Energy,-0.051071967505933284,0.3441707404150714,0.4,0.675,0.1,0.30604268510376786,10.0,-0.10162835965839012
2026-02-26,META,Technology,-0.002305515865922269,0.5938539784391338,0.7,0.5375,0.8,0.7209634946097834,1.0,0.04323470969415766
2026-02-26,NVDA,Technology,-2.8533550304934725e-05,0.4945179546299256,0.1,0.7375,0.6,0.6911294886574815,2.0,0.23278263724652204
2026-02-26,AMZN,Consumer Discretionary,-0.02250429767808694,0.4135370268468334,0.9,0.7,0.4,0.5833842567117083,3.0,0.06330139318452432
2026-02-26,GOOGL,Technology,-0.011310801829832887,0.5440063669296337,0.2,0.48750000000000004,0.2,0.5535015917324084,4.0,-0.0007060135642774634
2026-02-26,MSFT,Technology,-0.012647401999296664,0.4835659725462686,0.3,0.375,0.7,0.540891493136567,5.0,-0.016961183801959878
2026-02-26,JPM,Financials,-0.02788424070159609,0.46609511430245226,0.6,0.5625,1.0,0.529023778575613,6.0,-0.11041300594930215
2026-02-26,TSLA,Consumer Discretionary,-0.02783553694906922,0.37245765754398524,1.0,0.3125,0.5,0.48061441438599634,7.0,0.04737808511197206
2026-02-26,JNJ,Healthcare,-0.0344966040565185,0.323171348901445,0.5,0.725,0.9,0.4357928372253612,8.0,0.013497390726820546
2026-02-26,AAPL,Technology,-0.030781699767937515,0.40042262054093863,0.8,0.3875,0.3,0.3926056551352347,9.0,0.12744662009333907
2026-02-26,XOM,Energy,-0.0588155537299337,0.3116261620057011,0.4,0.675,0.1,0.2979065405014253,10.0,-0.09166842713341983
2026-02-27,META,Technology,-0.0009159322541092136,0.6014256398000072,0.8,0.5375,0.8,0.7678564099500018,1.0,0.04297547837136606
2026-02-27,NVDA,Technology,-0.007357539085831116,0.46813369610462724,0.2,0.7375,0.5,0.6145334240261568,2.0,0.15037652112349775
2026-02-27,GOOGL,Technology,-0.0042420953400691625,0.5773537273017941,0.1,0.48750000000000004,0.4,0.6068384318254486,3.0,0.03817225575230343
2026-02-27,AMZN,Consumer Discretionary,-0.024046700920806734,0.4049761484370653,1.0,0.7,0.3,0.5462440371092663,4.0,0.05479077821776834
2026-02-27,MSFT,Technology,-0.017855592591910677,0.4645569827097174,0.3,0.375,0.7,0.5361392456774293,5.0,-0.05177540889994825
2026-02-27,TSLA,Consumer Discretionary,-0.021403510162997505,0.3993937295682425,0.9,0.3125,0.6,0.5223484323920606,6.0,0.05194571947058235
2026-02-27,JPM,Financials,-0.02597241038429076,0.47533213721310935,0.4,0.5625,1.0,0.5113330343032773,7.0,-0.1012610176913763
2026-02-27,JNJ,Healthcare,-0.03115527755775386,0.3389548544412834,0.5,0.725,0.9,0.43973871361032085,8.0,0.027579230719419146
2026-02-27,AAPL,Technology,-0.029195922616905325,0.4050486129137003,0.7,0.3875,0.2,0.3737621532284251,9.0,0.1285324490149089
2026-02-27,XOM,Energy,-0.05427517982096822,0.3234652560568201,0.6,0.675,0.1,0.320866314014205,10.0,-0.08438820293601612
2026-03-02,META,Technology,0.012023369136232715,0.6461528271036192,0.8,0.5375,0.8,0.7440382067759048,1.0,0.004247168614210262
2026-03-02,GOOGL,Technology,0.01214777330123808,0.6283702937326019,0.1,0.48750000000000004,0.5,0.6645925734331505,2.0,0.01329012832490295
2026-03-02,NVDA,Technology,0.005720910592515121,0.5285223832822111,0.2,0.7375,0.6,0.6396305958205528,3.0,0.1583653337464892
2026-03-02,MSFT,Technology,-0.007227794223096638,0.5020858235618105,0.7,0.375,0.7,0.5855214558904526,4.0,-0.07087776600179696
2026-03-02,JPM,Financials,-0.010098626692502798,0.538666792943871,0.3,0.5625,1.0,0.5521666982359676,5.0,-0.07374621249738855
2026-03-02,AMZN,Consumer Discretionary,-0.013288827980994745,0.4522535050596012,0.9,0.7,0.3,0.5130633762649003,6.0,0.031031458584627414
2026-03-02,AAPL,Technology,-0.007697789786398982,0.48098670365920165,0.6,0.3875,0.2,0.4877466759148004,7.0,0.14784419363690682
2026-03-02,JNJ,Healthcare,-0.015732069548461847,0.3986840033243149,0.5,0.725,0.9,0.4546710008310787,8.0,0.006746994110956139
2026-03-02,TSLA,Consumer Discretionary,-0.014091114606234538,0.4273337587927977,1.0,0.3125,0.4,0.41433343969819947,9.0,-0.0008616126610359043
2026-03-02,XOM,Energy,-0.03400033862827538,0.3935153763799508,0.4,0.675,0.1,0.31837884409498773,10.0,-0.04046515365660197
2026-03-03,META,Technology,0.008808421436847413,0.6364952032562746,0.8,0.5375,0.8,0.7416238008140688,1.0,0.026051566338342935
2026-03-03,GOOGL,Technology,0.01141025980541311,0.6227753868237614,0.2,0.48750000000000004,0.5,0.6731938467059404,2.0,0.0034953323234903078
2026-03-03,NVDA,Technology,0.0035324891955070747,0.5230912305600371,0.1,0.7375,0.4,0.6082728076400092,3.0,0.20995807649632492
2026-03-03,MSFT,Technology,-0.006952911312761122,0.5026971850449982,0.7,0.375,0.7,0.5856742962612494,4.0,-0.057367432828820064
2026-03-03,JPM,Financials,-0.013622318007271797,0.5250019734001119,0.4,0.5625,1.0,0.5587504933500279,5.0,-0.030182081203063316
2026-03-03,AAPL,Technology,-0.008305303802238954,0.47191740681527633,0.6,0.3875,0.2,0.4854793517038191,6.0,0.1640829628541809
2026-03-03,AMZN,Consumer Discretionary,-0.01708434154699095,0.43525699917353267,0.9,0.7,0.3,0.47381424979338316,7.0,-0.016738315616481314
2026-03-03,TSLA,Consumer Discretionary,-0.016233862322262045,0.41641052651229954,1.0,0.3125,0.6,0.46660263162807486,8.0,-0.017782978337029465
2026-03-03,JNJ,Healthcare,-0.017952205999552225,0.38962037403837685,0.5,0.725,0.9,0.45240509350959424,9.0,0.03661013526414081
2026-03-03,XOM,Energy,-0.032550714099523696,0.40663058430584226,0.3,0.675,0.1,0.3116576460764606,10.0,-0.036276477256198314
2026-03-04,META,Technology,0.011073654757249028,0.6421302735855903,0.7,0.5375,0.8,0.7680325683963976,1.0,0.08473411442115308
2026-03-04,NVDA,Technology,0.010838087364388902,0.5486844538123374,0.1,0.7375,0.3,0.6396711134530844,2.0,0.23574671464635766
